Second/Cat/0.jpg,21987,79.3543,-1.107,9.3872,36.6511,-1.6181,-5.8412
Second/Cat/1.jpg,11637,31.0,1.8979,7.4137,82.176,-1.5807,-5.8105
Second/Cat/2.jpg,26193,71.6804,6.1975,18.0719,24.9511,7.6087,3.9145
Second/Cat/3.jpg,6671,90.468,2.9059,7.2402,50.8487,17.9985,28.1843
Second/Cat/4.jpg,6751,28.2903,7.0776,4.1959,72.1631,8.1041,6.9977
Second/Cat/5.jpg,4631,99.1761,0.2919,0.7901,21.157,16.1613,1.6343
Second/Cat/6.jpg,5971,17.8415,-3.3656,16.0246,48.4189,-5.5957,32.3552
Second/Cat/7.jpg,5398,75.7352,-0.2437,3.2804,50.9167,2.8882,7.5253
Second/Cat/8.jpg,18649,84.8952,-0.7456,5.1483,29.0683,2.3911,12.5492
Second/Cat/9.jpg,3,83.8828,0.5568,5.1006,15.3189,4.1818,8.3525
Second/Cat/10.jpg,11,51.4253,6.4969,9.39,80.4235,3.9551,10.86
Second/Cat/11.jpg,11,39.1178,18.2987,23.3861,91.1349,2.3466,9.9022
Second/Cat/12.jpg,3,57.5336,-0.3788,9.9273,15.7738,1.9945,-3.072
Second/Cat/13.jpg,27,26.8013,3.9798,4.1271,65.0459,4.831,10.6572
Second/Cat/14.jpg,3,81.2129,-9.5737,0.4211,14.9806,-2.5982,-0.6971
Second/Cat/15.jpg,7,18.9412,1.0034,10.7531,79.2672,-2.9888,11.2165
Second/Cat/16.jpg,8,31.3977,1.9298,5.8044,82.4521,0.7695,3.9801
Second/Cat/17.jpg,13,83.1393,-0.0914,0.8277,44.3257,1.3297,8.9374
Second/Cat/18.jpg,11,13.5232,25.6373,-24.5056,85.1447,-8.7175,21.791
Second/Cat/19.jpg,6,36.4435,5.0385,12.3089,74.9344,-0.0158,23.1508
Second/Cat/20.jpg,22,23.7292,-2.0533,-7.6303,86.4474,-2.8109,-11.9136
Second/Cat/21.jpg,15,43.6297,4.5463,6.9166,87.7319,0.1884,3.2753
Second/Cat/22.jpg,5,27.0804,7.5427,10.3806,83.8396,0.6373,4.3821
Second/Cat/23.jpg,20,26.1923,0.9026,7.383,73.1417,0.5115,2.7793
Second/Cat/24.jpg,40,35.6001,6.7368,12.6003,76.2598,-0.1311,2.6057
Second/Cat/25.jpg,3,69.1967,5.3339,-8.164,31.2162,6.3254,5.5398
Second/Cat/26.jpg,4,29.5275,3.0636,9.4881,79.0195,0.4539,5.639
Second/Cat/27.jpg,11,89.6582,6.3227,11.5182,34.8837,17.8633,26.2363
Second/Cat/28.jpg,6,95.4607,-0.0768,-0.2119,58.0622,6.1897,9.275
Second/Cat/29.jpg,14,12.7579,-1.1441,6.6532,72.4206,-5.3304,3.5287
Second/Cat/30.jpg,2,30.057,1.5892,6.2676,73.072,0.6381,10.1575
Second/Cat/31.jpg,12,87.1545,-0.1527,3.2941,36.8096,0.4622,4.1394
Second/Cat/32.jpg,3,73.9916,-4.4378,13.8726,26.7993,12.2899,2.1865
Second/Cat/33.jpg,13,86.1838,-4.476,15.7501,24.1854,0.2294,-1.4949
Second/Cat/34.jpg,267,80.4534,4.2306,15.2404,20.1214,-4.1391,11.4051
Second/Cat/35.jpg,7,72.7915,-0.6139,11.993,33.3232,-0.3307,6.3838
Second/Cat/36.jpg,10,49.709,1.9833,8.8947,71.0797,2.6345,4.7942
Second/Cat/37.jpg,2,68.431,1.2218,12.7869,34.8226,2.7492,5.5546
Second/Cat/38.jpg,6,27.4018,39.0635,11.85,82.9992,-0.3922,11.6573
Second/Cat/39.jpg,152,45.2171,4.9139,12.7874,75.8331,1.5875,10.0025
Second/Cat/40.jpg,2,36.6539,3.3439,12.1277,72.7642,0.6618,2.8328
Second/Cat/41.jpg,2,15.2136,-5.1522,13.1755,73.6292,-3.3597,15.8336
Second/Cat/42.jpg,3,84.5543,1.0128,8.3068,38.1039,4.0588,11.0209
Second/Cat/43.jpg,6,58.1719,1.6858,19.5279,21.0928,0.6004,2.9366
Second/Cat/44.jpg,18,20.9988,3.8815,15.4459,67.0224,-0.3263,6.408
Second/Cat/45.jpg,0,72.8205,0.4278,6.6805,13.4969,-0.2408,-7.8173
Second/Cat/46.jpg,3,25.8707,6.4407,5.339,70.4159,3.6261,15.0928
Second/Cat/47.jpg,21,29.2382,4.6904,2.248,85.4782,-0.1465,2.4503
Second/Cat/48.jpg,3,38.8,9.2014,3.9889,93.4516,1.2767,5.0851
Second/Cat/49.jpg,48,31.4607,14.9591,-49.1087,88.2821,1.3046,-0.0601
Second/Cat/50.jpg,4,27.2432,-0.4326,8.273,75.8881,0.2612,8.2627
Second/Cat/51.jpg,2,60.1172,10.3196,36.3476,20.2747,6.1521,15.9482
Second/Cat/52.jpg,6,80.5156,-0.3491,0.4791,22.6332,5.4785,8.9595
Second/Cat/53.jpg,8,73.7159,0.0015,18.9796,32.5921,11.1404,11.8866
Second/Cat/54.jpg,4,59.1114,1.467,-0.0294,26.4728,2.6688,1.4457
Second/Cat/55.jpg,30,67.2902,3.0885,15.8291,30.8519,13.765,4.4637
Second/Cat/56.jpg,9,36.2664,9.8079,13.955,77.079,4.0837,11.7916
Second/Cat/57.jpg,3,75.4592,0.68,0.7879,28.4944,7.5663,2.8015
Second/Cat/58.jpg,1,74.5298,-2.6875,-5.0618,34.6771,3.3575,-23.3497
Second/Cat/59.jpg,7,67.7653,3.0605,16.0157,31.1821,7.7774,5.4173
Second/Cat/60.jpg,1,26.9146,7.4413,3.99,78.938,0.9897,13.0445
Second/Cat/61.jpg,14,29.4089,7.0507,4.021,72.9604,3.5657,5.3091
Second/Cat/62.jpg,5,39.5188,9.1709,13.4046,91.6003,-3.2144,-5.5466
Second/Cat/63.jpg,3,22.2089,1.2846,4.2532,67.108,0.4377,4.3129
Second/Cat/64.jpg,6,32.0023,-0.8124,5.4213,70.1283,-1.6182,9.1713
Second/Cat/65.jpg,9,89.6585,-1.5063,-0.3391,40.2388,8.5323,18.9671
Second/Cat/66.jpg,7,74.6851,3.1151,-3.2828,51.766,7.4468,5.534
Second/Cat/67.jpg,11,71.8009,-14.2682,9.2559,27.7481,-10.2372,6.7396
Second/Cat/68.jpg,10,35.159,-1.4705,-3.4454,72.7036,-1.9689,27.8555
Second/Cat/69.jpg,3,30.784,-11.0295,13.5841,53.6844,0.6649,-33.2425
Second/Cat/70.jpg,10,64.6119,2.1354,8.7573,21.2464,5.9295,6.9879
Second/Cat/71.jpg,13,79.3115,0.1448,1.2612,32.646,3.7897,3.5876
Second/Cat/72.jpg,10,20.7901,1.4272,-2.6512,78.22,-0.5476,5.3961
Second/Cat/73.jpg,7,27.3537,-0.1298,4.3395,81.1901,-0.3599,6.6241
Second/Cat/74.jpg,1,70.4207,5.2451,34.2867,21.1991,6.8611,16.3607
Second/Cat/75.jpg,3,32.5599,1.745,13.4261,87.9864,-0.439,4.4653
Second/Cat/76.jpg,7,83.3569,-0.6203,5.1358,39.4456,-0.2661,7.8273
Second/Cat/77.jpg,4,56.866,5.546,-3.2195,87.4498,0.1154,-1.1434
Second/Cat/78.jpg,27,79.0467,1.7348,4.6617,40.2771,4.6305,12.1835
Second/Cat/79.jpg,15,63.3938,11.2267,21.8307,31.3003,12.1567,16.2323
Second/Cat/80.jpg,10,45.4927,10.2636,7.527,72.3589,1.1988,-3.2446
Second/Cat/81.jpg,25,79.8971,-0.8474,7.3281,41.8793,-6.3109,-12.0725
Second/Cat/82.jpg,14,16.0,0.3213,4.0702,81.1799,-0.8958,6.9016
Second/Cat/83.jpg,20,41.9926,11.3857,19.2287,83.6502,5.8473,2.2849
Second/Cat/84.jpg,15,46.184,-0.895,5.6652,80.6263,-2.9239,11.9432
Second/Cat/85.jpg,20,75.7067,-1.9557,11.4431,21.482,0.2112,12.4133
Second/Cat/86.jpg,3,81.3606,-1.3335,-2.2528,44.8885,-1.2823,-5.2189
Second/Cat/87.jpg,13,66.5204,2.4998,7.0536,19.9459,4.939,2.9651
Second/Cat/88.jpg,14,27.5913,6.6919,14.9394,76.9894,7.7649,27.3578
Second/Cat/89.jpg,13,79.4555,0.4287,7.8718,57.7878,7.3388,18.9277
Second/Cat/90.jpg,6,53.2816,-1.2373,15.2105,10.8853,8.0082,-8.3978
Second/Cat/91.jpg,10,96.933,-1.5508,-0.139,23.8298,1.6718,1.4486
Second/Cat/92.jpg,7,26.973,5.781,6.9983,65.021,3.9847,17.2909
Second/Cat/93.jpg,15,24.6514,1.5759,5.1144,73.9249,1.5837,6.4841
Second/Cat/94.jpg,3,74.2525,0.0628,11.6579,46.9398,6.8746,20.6392
Second/Cat/95.jpg,19,91.8488,1.0883,2.2646,60.972,2.7873,24.2825
Second/Cat/96.jpg,5,72.6574,-1.0579,3.4904,16.6498,1.5725,4.6541
Second/Cat/97.jpg,3,78.4006,-2.9488,14.5661,33.159,9.9313,8.7431
Second/Cat/98.jpg,7,74.0815,8.533,4.0418,21.5622,8.4449,7.8919
Second/Cat/99.jpg,22,43.0447,4.8959,15.4147,77.8373,-0.4444,5.4608
Second/Cat/100.jpg,16,95.0784,-1.4679,2.2801,50.0153,4.6838,16.1529
Second/Cat/101.jpg,5,98.1362,0.768,-1.4433,72.6522,4.0995,0.1348
Second/Cat/102.jpg,7,36.1101,27.4503,25.1786,89.486,-5.7753,14.6641
Second/Cat/103.jpg,12,87.412,1.309,4.8548,49.7479,9.4837,18.8464
Second/Cat/104.jpg,11,84.8414,0.4188,4.4166,57.6514,-32.2161,41.8314
Second/Cat/105.jpg,3,34.9682,11.0686,9.5368,77.8105,3.8848,7.0337
Second/Cat/106.jpg,18,75.9775,-4.3506,16.7537,33.7815,-0.3961,17.3821
Second/Cat/107.jpg,5,78.7725,-1.5866,31.1106,34.7734,16.0733,25.9742
Second/Cat/108.jpg,25,37.4412,-2.3175,34.8979,75.1176,-5.2295,42.9902
Second/Cat/109.jpg,15,81.4642,-1.923,2.0014,33.9258,-0.6687,9.3183
Second/Cat/110.jpg,10,75.5512,2.9052,9.3418,31.3233,15.3637,18.7318
Second/Cat/111.jpg,7,76.0968,3.2258,1.4892,41.7387,5.3136,3.4987
Second/Cat/112.jpg,26,75.0334,-0.2281,2.2474,31.7143,-1.9471,3.6677
Second/Cat/113.jpg,159,30.3911,3.9001,8.9807,85.593,2.137,10.9749
Second/Cat/114.jpg,3,62.2397,1.6164,-1.9874,29.2484,2.8728,0.4294
Second/Cat/115.jpg,6,80.2682,0.3658,7.2345,47.5683,4.8196,17.1228
Second/Cat/116.jpg,10,56.7364,1.0153,-1.5476,21.5898,-13.0544,7.6225
Second/Cat/117.jpg,7,6.9897,-0.4864,-2.1986,84.0565,-2.6177,-3.1463
Second/Cat/118.jpg,13,48.1175,3.9451,13.1415,8.6614,-0.109,1.8272
Second/Cat/119.jpg,18,76.1397,4.4064,15.1723,30.3206,18.3914,15.9312
Second/Cat/120.jpg,9,39.7419,2.7388,8.7794,92.4677,0.356,4.2078
Second/Cat/121.jpg,8,28.1709,9.6302,4.4972,74.8599,-0.276,22.953
Second/Cat/122.jpg,1,25.121,10.1787,12.697,87.3082,-8.043,6.2587
Second/Cat/123.jpg,19,93.743,0.7085,0.4465,48.3816,6.1865,-3.0217
Second/Cat/124.jpg,4,60.0576,3.3336,9.5985,11.5284,3.183,2.032
Second/Cat/125.jpg,10,27.6713,-8.9833,13.3415,72.5664,-11.1812,23.3652
Second/Cat/126.jpg,5,25.4964,-0.2588,0.7878,76.0003,-0.3308,5.738
Second/Cat/127.jpg,11,72.0377,6.8546,15.6808,45.0274,48.854,27.9906
Second/Cat/128.jpg,20,74.8645,0.4703,7.6272,37.2637,-11.1676,21.4041
Second/Cat/129.jpg,20,96.4687,-0.469,0.0386,48.588,2.411,4.5628
Second/Cat/130.jpg,54,77.1292,3.5638,4.5458,23.5331,-3.7956,-5.6123
Second/Cat/131.jpg,17,37.4616,3.185,12.5964,82.5509,-1.4264,8.205
Second/Cat/132.jpg,10,71.5096,4.5153,9.1152,28.7712,10.6171,18.1193
Second/Cat/133.jpg,13,42.8766,2.9059,9.1008,73.2818,0.2098,2.9136
Second/Cat/134.jpg,3,27.6506,3.8514,2.6922,74.2138,1.027,5.8998
Second/Cat/135.jpg,32,27.0012,-2.011,17.017,74.3065,2.2846,15.3559
Second/Cat/136.jpg,19,92.6389,-0.3855,2.9113,38.8513,0.4154,7.4944
Second/Cat/137.jpg,13,81.5572,1.1055,18.9129,26.9028,4.8284,9.2845
Second/Cat/138.jpg,11,10.2657,4.9421,6.6244,82.6127,-2.7918,5.7351
Second/Cat/139.jpg,1,35.6239,44.5581,19.8877,88.6714,5.0952,2.8911
Second/Cat/140.jpg,21,80.9119,-0.0938,1.3611,27.0767,1.5928,1.8608
Second/Cat/141.jpg,8,73.017,0.0041,-0.008,34.8079,0.0017,-0.0044
Second/Cat/142.jpg,12,68.5421,2.5658,-1.2076,16.9127,3.5094,4.9965
Second/Cat/143.jpg,13,86.6778,10.8733,-3.0138,42.1216,10.7922,11.8268
Second/Cat/144.jpg,13,89.9499,-0.0943,3.3646,38.9214,2.8457,6.52
Second/Cat/145.jpg,17,41.6062,2.4759,6.0342,78.7245,-0.5024,-0.2854
Second/Cat/146.jpg,19,20.4924,1.2918,4.1326,92.4735,1.073,1.4961
Second/Cat/147.jpg,5,33.2679,5.5249,2.7794,67.6521,2.2498,5.307
Second/Cat/148.jpg,2,94.5482,-0.2466,0.8655,28.3189,2.0857,3.3654
Second/Cat/149.jpg,3,39.9989,7.3007,22.4348,75.4053,0.2312,13.9636
