user,url,likes,comments,followers,likes/followers
https://www.instagram.com/rukarun1106,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433572_102999693777185_4247346532572987392_n.jpg,3,0,20,0.150
https://www.instagram.com/mahiromarguerite,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433355_2009226509311854_7585691510717284352_n.jpg,5,0,4,1.250
https://www.instagram.com/chocolate__oo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435441_560920954258613_2473449881692274688_n.jpg,5,0,5,1.000
https://www.instagram.com/ari_stagram_39_fuku,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435777_1866434223673513_7523100441211568128_n.jpg,35,0,76,0.461
https://www.instagram.com/okada_____0209,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433700_1431368673647901_2133348197664292864_n.jpg,6,0,68,0.088
https://www.instagram.com/wasweetsko,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568538_774347952749837_3394860610251390976_n.jpg,8,0,17,0.471
https://www.instagram.com/edamame1303,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436265_310350902766396_6264472807833337856_n.jpg,2,0,50,0.040
https://www.instagram.com/idejama,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480401_869854193183758_5202350433737113600_n.jpg,11,0,56,0.196
https://www.instagram.com/canna0523,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480338_891395784352778_5971173335185227776_n.jpg,11,0,65,0.169
https://www.instagram.com/mari0303ko,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434232_172273086673233_2823365677660766208_n.jpg,16,0,290,0.055
https://www.instagram.com/risak08iq,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480101_1203462616463790_7226362044084125696_n.jpg,2,3,23,0.087
https://www.instagram.com/em.riiiii,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569123_102985923778587_157985187957833728_n.jpg,48,0,569,0.084
https://www.instagram.com/shiyunshiyun6865,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433405_101632540581102_5151733818951991296_n.jpg,5,0,31,0.161
https://www.instagram.com/sara01261206,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433523_479930585704529_8697112425675096064_n.jpg,20,0,96,0.208
