user,url,likes,comments,l/f,followers
https://www.instagram.com/pupaaapu,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435379_232002273993955_2318332653851377664_n.jpg,10,0,0.072992701,137
https://www.instagram.com/montatatatatatata,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479627_1879472088972960_6993516929071710208_n.jpg,2,0,0.04,50
https://www.instagram.com/aki3971,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433747_2027398990879764_8771923329972961280_n.jpg,6,0,0.043165468,139
https://www.instagram.com/meepocat,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568487_1292534117540236_7218534590741217280_n.jpg,152,5,0.007446235,20413
https://www.instagram.com/meguchi.k,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21568635_499569573713279_7149964797910450176_n.jpg,2,0,0.015748031,127
https://www.instagram.com/world_of_homeless_cats,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433754_1009939202481113_8505236037331582976_n.jpg,2,0,0.044444444,45
https://www.instagram.com/yossy12_15,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434196_1533822129997244_3141903546371276800_n.jpg,3,0,0.046875,64
https://www.instagram.com/malon327,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568484_500748890290765_8967825129170010112_n.jpg,6,0,0.206896552,29
https://www.instagram.com/tomonekomi,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568865_1935647673374796_5483904364831571968_n.jpg,18,3,0.096256684,187
https://www.instagram.com/beagle_dumbo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435368_122385885157073_8696950629962088448_n.jpg,0,0,0,162
https://www.instagram.com/nascar_cat,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569137_1968186663506947_6387058673474076672_n.jpg,3,0,0.066666667,45
https://www.instagram.com/lunatic_lily_666,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480580_2080990852128518_6469769684781629440_n.jpg,21,2,0.157894737,133
https://www.instagram.com/haku_mocha_cat,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435923_171672840061225_3127404479809323008_n.jpg,3,0,0.027272727,110
https://www.instagram.com/kumanichi_nekoshima,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21436122_311377055938399_5164761601517027328_n.jpg,48,3,0.054669704,878
https://www.instagram.com/t.k.toshichan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435438_812348422267014_357450006124298240_n.jpg,4,1,0.03125,128
https://www.instagram.com/miumixx1214,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433459_1779874842311085_817573267043778560_n.jpg,2,0,0.030769231,65
https://www.instagram.com/mz_tvxq87,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480396_761211664066894_7459388380946628608_n.jpg,6,1,0.028436019,211
https://www.instagram.com/kanyamio,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433578_285525121929422_6142158263866621952_n.jpg,8,0,0.075471698,106
https://www.instagram.com/tomochan_1974,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433992_130282834192825_4177156918596337664_n.jpg,4,1,0.02259887,177
https://www.instagram.com/exotic.popo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435896_1564685980256751_2471048982088908800_n.jpg,30,0,0.02739726,1095
https://www.instagram.com/15macaron,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436176_679312258945283_5046836986573225984_n.jpg,9,1,0.09,100
https://www.instagram.com/palkinoko,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21480359_460502141001213_4381792529494835200_n.jpg,3,0,0.023622047,127
https://www.instagram.com/lucifer_0786,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480479_1957489644534462_823870805791211520_n.jpg,1,0,0.016666667,60
https://www.instagram.com/blackcherry0202,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434022_125187684882477_1718297126707920896_n.jpg,7,0,0.2,35
https://www.instagram.com/heyheyxx___,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433487_123845378268622_1312216979712507904_n.jpg,1,0,0.055555556,18
https://www.instagram.com/hirokawaakane,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436061_113010642729491_94515187754729472_n.jpg,14,2,0.02739726,511
https://www.instagram.com/santa412,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479807_130649817566471_53557816979357696_n.jpg,5,0,0.067567568,74
https://www.instagram.com/tsukekingyo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479811_493238467707683_6992960941260275712_n.jpg,3,2,0.044776119,67
https://www.instagram.com/oxygen2246,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576449_1364615576993792_2249019569685397504_n.jpg,6,0,0.127659574,47
https://www.instagram.com/0430y,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480598_261294577723555_1194369897518333952_n.jpg,9,0,0.022613065,398
https://www.instagram.com/yuukinm7,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21435341_345300845900107_725536820879687680_n.jpg,7,0,0.031531532,222
https://www.instagram.com/dextrin_kitten,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480512_1905033709751137_2223053958350372864_n.jpg,11,0,0.229166667,48
https://www.instagram.com/arisa_.matsuda,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480140_655431101323010_1921213805795213312_n.jpg,10,0,0.00669344,1494
https://www.instagram.com/utaotozo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434114_1962689660619487_4901274360158879744_n.jpg,3,0,0.046153846,65
https://www.instagram.com/ziggyzigizigi,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435732_142014229735631_38475060066910208_n.jpg,10,0,0.169491525,59
