user,url,likes,comments,l/f,followers
https://www.instagram.com/janicemjohnston,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436000_115579062465103_3326594291219824640_n.jpg,26,0,0.076246334,341
https://www.instagram.com/kiphu_chan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433915_201739423697183_8829430571244453888_n.jpg,3,0,0.014492754,207
https://www.instagram.com/_seewhyjaecyj,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/s1080x1080/e15/fr/21435730_114166949275678_4999271014044008448_n.jpg,3,0,0.030927835,97
https://www.instagram.com/jordanperla,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433629_1425991120824418_8667438823044546560_n.jpg,14,1,0.025225225,555
https://www.instagram.com/kiphu_chan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435743_273149399756922_6473171440613982208_n.jpg,5,0,0.024154589,207
https://www.instagram.com/thepinkpineapple_01,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433818_273457049814646_3034596283856715776_n.jpg,8,0,0.103896104,77
https://www.instagram.com/aurooooreee,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435749_1973199602921939_5727030867046432768_n.jpg,4,0,0.027210884,147
https://www.instagram.com/lia.liung,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21433424_124383048295475_6633641524850589696_n.jpg,23,1,0.035168196,654
https://www.instagram.com/tmk1115pon,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479852_606181776437617_3004142113869791232_n.jpg,42,0,0.152173913,276
https://www.instagram.com/yatiekamaruddin,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480167_1882616758420728_5228555442254249984_n.jpg,14,0,0.041666667,336
https://www.instagram.com/aaron_sanarsy,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479649_1932892890260230_9116265151744442368_n.jpg,33,1,0.055743243,592
https://www.instagram.com/choco.love,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435639_115621345782332_5219093736675344384_n.jpg,33,1,0.75,44
https://www.instagram.com/choco.love,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568859_359707791123121_4905665380103487488_n.jpg,25,1,0.568181818,44
https://www.instagram.com/mueza_cathouse,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436218_116162002425759_4636715524460380160_n.jpg,49,3,0.067215364,729
https://www.instagram.com/madhushree_chakrabarty,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435717_1902047826726304_1837585621401468928_n.jpg,38,4,0.060509554,628
https://www.instagram.com/victorfunghm,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373753_115820849132834_4422983447706861568_n.jpg,15,1,0.137614679,109
https://www.instagram.com/bbonyomi,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433694_1990381147874156_1309515672916590592_n.jpg,19,3,0.125,152
https://www.instagram.com/mie_sunshine,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435410_1338211939611404_5627041292501385216_n.jpg,34,0,0.085642317,397
https://www.instagram.com/raph2910,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436015_1538548866243880_3934648062743412736_n.jpg,42,0,0.025909932,1621
https://www.instagram.com/jejugranma,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576365_893092340844199_9012901571150741504_n.jpg,31,0,0.039845758,778
https://www.instagram.com/okinawa_okinawa_k0515,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435646_1521468534579942_1876472152220237824_n.jpg,127,0,0.245647969,517
https://www.instagram.com/mh_26_nanded_shoutout,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569051_621649381556378_8238580755081461760_n.jpg,223,3,0.167041199,1335
https://www.instagram.com/dama_dslr80d,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435576_330281667398548_3214427646871994368_n.jpg,72,0,0.303797468,237
https://www.instagram.com/emtann,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434062_2049159418443747_3953214854176702464_n.jpg,67,1,0.082309582,814
https://www.instagram.com/dylanandty,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480230_139314510010621_5752784448730955776_n.jpg,14,1,0.019746121,709
https://www.instagram.com/debyang0923,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569152_1511180535594697_7401381768122597376_n.jpg,16,0,0.039800995,402
https://www.instagram.com/hiro__special,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569335_928731293947182_4354571731147423744_n.jpg,112,0,0.157746479,710
https://www.instagram.com/adrianamoreno97,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373780_1408628255922393_8218746437194743808_n.jpg,18,0,0.202247191,89
https://www.instagram.com/gotogili,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435448_187871408422164_318392179124862976_n.jpg,205,3,0.006746972,30384
https://www.instagram.com/arini_fe,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480184_576057392784702_821454890982178816_n.jpg,24,1,0.069565217,345
https://www.instagram.com/nadinburn,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433874_1926653020940613_3233422474746003456_n.jpg,219,1,0.214705882,1020
https://www.instagram.com/stardustcasino,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435553_1919598345032819_4119931684877500416_n.jpg,10,0,0.147058824,68
https://www.instagram.com/marycalt83,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436298_123934644928801_7516961635865460736_n.jpg,18,0,0.03180212,566
https://www.instagram.com/beyond.the.border,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435463_1651080361630839_8766685686074966016_n.jpg,66,1,0.226804124,291
https://www.instagram.com/yiesa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569237_274195263081656_3710751417602932736_n.jpg,31,1,0.027678571,1120
https://www.instagram.com/fionacwaugh,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373821_517404235267192_8945264374633725952_n.jpg,18,2,0.09375,192
https://www.instagram.com/stan321cher,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433833_686461674875676_5030101698043969536_n.jpg,10,0,0.058139535,172
https://www.instagram.com/arifnick_,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479973_166386967271120_1074275662665089024_n.jpg,214,9,0.081992337,2610
https://www.instagram.com/yiesa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436200_1559785030752791_2238170572490014720_n.jpg,34,2,0.030357143,1120
https://www.instagram.com/travel0man,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433671_891710617651595_2970914589010558976_n.jpg,23,0,0.534883721,43
https://www.instagram.com/bluesea.fty,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480138_117860005601705_2594922839702241280_n.jpg,5,0,0.064935065,77
https://www.instagram.com/yiesa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435400_306476483159797_4593654818005843968_n.jpg,25,1,0.022321429,1120
https://www.instagram.com/nadiahlutffi17,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436194_1729822977314416_3963611277783203840_n.jpg,4,0,0.028776978,139
https://www.instagram.com/our_beautiful_places,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433941_1741693036124294_7167710511855828992_n.jpg,14,0,0.311111111,45
https://www.instagram.com/wolfmckillian,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435381_1797572393821570_1230575818988584960_n.jpg,18,0,0.123287671,146
https://www.instagram.com/ansor_pulautunda,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433548_1893408440979655_8673167081056763904_n.jpg,60,4,0.091603053,655
https://www.instagram.com/ishigaki_thetropical,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435815_1468220399935310_6315709177809338368_n.jpg,61,1,0.150990099,404
https://www.instagram.com/royalcruisebahamas,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434055_823193301189257_6826257755670577152_n.jpg,25,0,0.016254876,1538
https://www.instagram.com/ecodiversmalaysia,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479708_1859049177744548_1622692799671435264_n.jpg,11,1,0.032069971,343
https://www.instagram.com/larva_zax,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568531_770445383137453_2188419543938891776_n.jpg,11,0,0.077464789,142
https://www.instagram.com/boz_valen,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373490_363400990759042_7412442262392537088_n.jpg,4,0,0.054054054,74
https://www.instagram.com/yessailskipper,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436051_222674681598043_1707567774416502784_n.jpg,144,0,0.024008003,5998
https://www.instagram.com/liligora,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433840_1050861591717525_8191523341039828992_n.jpg,23,0,0.082142857,280
https://www.instagram.com/atridayu,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435999_1399260026838666_1889287638846799872_n.jpg,30,0,0.076726343,391
https://www.instagram.com/motomi8,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480031_736268549898854_2127344700967878656_n.jpg,16,0,0.484848485,33
https://www.instagram.com/hskorea,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435867_1916300075361952_8927709017933873152_n.jpg,17,1,0.106918239,159
https://www.instagram.com/gotogili,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436199_483920535305656_2631735335108739072_n.jpg,143,0,0.004706424,30384
https://www.instagram.com/amandalpy,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436039_280155559138981_6857897216372113408_n.jpg,14,0,0.013133208,1066
https://www.instagram.com/alexdwilson1981,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435572_218158518715426_5478432494892089344_n.jpg,35,3,0.236486486,148
https://www.instagram.com/zulaiykhaa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435978_1892173511034761_7034573921613512704_n.jpg,27,0,0.321428571,84
https://www.instagram.com/a.th.i.n.a,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373786_513346475676283_4747801963058429952_n.jpg,36,0,0.069364162,519
https://www.instagram.com/samuiturquoisevillas,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21433375_127024974613086_6663479117922435072_n.jpg,74,1,0.004886746,15143
https://www.instagram.com/startmyjob,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/20838186_716574281868595_8344884708940709888_n.jpg,26,1,0.114035088,228
https://www.instagram.com/miss_i5,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435355_128154731161509_1043592940288475136_n.jpg,16,0,0.036866359,434
https://www.instagram.com/kathis_traveloase,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373473_1203235259791680_7502114376304820224_n.jpg,21,0,0.216494845,97
https://www.instagram.com/jotua.handika,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434046_171914193370918_529354620447752192_n.jpg,96,6,0.078817734,1218
https://www.instagram.com/percealison,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435359_123729118283487_9202715365874860032_n.jpg,4,0,0.2,20
https://www.instagram.com/iamgelgel09,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435444_149565032304285_7408699984373088256_n.jpg,13,1,0.038348083,339
https://www.instagram.com/sabrina.1301,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479898_502861946734442_8523283897931268096_n.jpg,33,0,0.237410072,139
https://www.instagram.com/wecanchangetheworld.1,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576526_123418471645734_1085830499080863744_n.jpg,9,0,0.105882353,85
https://www.instagram.com/totoprass,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433946_884176818401294_2197855058807226368_n.jpg,47,2,0.07768595,605
https://www.instagram.com/emgracey88,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435494_356565178108542_821922655870386176_n.jpg,47,1,0.139053254,338
https://www.instagram.com/detribuddy,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436267_487704078272446_5039642048769032192_n.jpg,64,2,0.073059361,876
https://www.instagram.com/lastrunner,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434149_1467075136661851_2470100120734007296_n.jpg,34,2,0.094444444,360
https://www.instagram.com/francescalucaya,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435388_918831691588959_594247521841184768_n.jpg,23,2,0.03070761,749
https://www.instagram.com/filippi.it,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480044_1881137778881035_8180389608987557888_n.jpg,43,1,0.236263736,182
https://www.instagram.com/dizzymissruby,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480420_1996683493950280_8261717451847237632_n.jpg,48,1,0.101265823,474
https://www.instagram.com/taufik_sandrian,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433986_1423364127778715_4029299108903649280_n.jpg,11,0,0.056122449,196
https://www.instagram.com/tazmanianiezz,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435597_894919834008689_34520417389510656_n.jpg,34,0,0.07606264,447
https://www.instagram.com/hoganband,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433487_1450948888319519_8175928666975371264_n.jpg,22,0,0.010934394,2012
https://www.instagram.com/tinchen_b,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373809_779099212272212_6955140309655224320_n.jpg,30,1,0.189873418,158
https://www.instagram.com/angelosboattours_cinqueterre,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435388_1914891652113557_4468420722775031808_n.jpg,36,0,0.088235294,408
https://www.instagram.com/mynameiscoco2008,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568473_470346170016607_1988523480991137792_n.jpg,59,0,0.278301887,212
https://www.instagram.com/james.amrein1,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373724_258611617982733_336565976755601408_n.jpg,16,0,0.091954023,174
https://www.instagram.com/arcaneocean,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480463_614690092252873_6984160158133780480_n.jpg,50,2,0.009144111,5468
https://www.instagram.com/arcaneocean,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435849_292140537930981_9025657044199276544_n.jpg,60,2,0.010972933,5468
https://www.instagram.com/arcaneocean,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373819_1690122551000756_3562255229741170688_n.jpg,46,0,0.008412582,5468
https://www.instagram.com/arcaneocean,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433833_1075860355884514_7676626156036030464_n.jpg,49,2,0.008961229,5468
https://www.instagram.com/arcaneocean,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435666_130581757577362_3037117421069533184_n.jpg,58,7,0.010607169,5468
https://www.instagram.com/omy_derya,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434064_1121982794599105_1544927572054245376_n.jpg,14,0,0.05982906,234
https://www.instagram.com/arcaneocean,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373565_318537331890751_4816770547897597952_n.jpg,60,2,0.010972933,5468
https://www.instagram.com/sumiren19,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433281_505076733168125_780759534686699520_n.jpg,348,48,0.346613546,1004
https://www.instagram.com/elencrs,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576389_1605545209509213_2456397190784876544_n.jpg,20,2,0.023894863,837
https://www.instagram.com/tomo.guchi,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433935_380242692395222_7190661459875987456_n.jpg,114,1,0.128813559,885
https://www.instagram.com/anna_blueangie23,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480293_322467328224640_2664525413253906432_n.jpg,21,0,0.107142857,196
https://www.instagram.com/emanu_fava,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568931_482279152151669_3313801640934375424_n.jpg,13,0,0.052631579,247
https://www.instagram.com/mi_alma15,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433997_266220387220193_3167909079427317760_n.jpg,10,1,0.032467532,308
https://www.instagram.com/slime.cdmx,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21480521_165715217317099_8359443892159905792_n.jpg,9,2,0.25,36
https://www.instagram.com/_phede04,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433740_515436232125734_411508461671546880_n.jpg,23,1,0.048832272,471
https://www.instagram.com/leafcabarete,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433862_1000882350067109_3233353085254369280_n.jpg,38,1,0.01726488,2201
https://www.instagram.com/oualisalaheddine,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433593_835488853285952_2873958506917003264_n.jpg,35,0,0.121527778,288
https://www.instagram.com/yadarysha,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435746_1818552465122549_9222862421805236224_n.jpg,16,1,0.019559902,818
https://www.instagram.com/casalindacity,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434110_354134431690739_3605428391324418048_n.jpg,23,0,0.005659449,4064
https://www.instagram.com/herwatt,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569025_116158659070670_1589157991377010688_n.jpg,204,4,0.071055381,2871
https://www.instagram.com/keribelsssss,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479794_1705162569791764_7958694263435296768_n.jpg,65,0,0.069817401,931
https://www.instagram.com/mister_rgb,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479743_1669929023080901_8044578688638910464_n.jpg,147,3,0.005682257,25870
https://www.instagram.com/piawest,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434085_1667674823265210_5583132394430398464_n.jpg,7,1,0.022151899,316
https://www.instagram.com/rampizarro,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568883_120827738577321_8482768457815818240_n.jpg,8,0,0.020942408,382
https://www.instagram.com/benedettabibivr,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21435426_135298100337889_6367391537189355520_n.jpg,16,0,0.01891253,846
https://www.instagram.com/miss.ailine,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/20398804_1310766679049694_3939736838779961344_n.jpg,14,0,0.023890785,586
https://www.instagram.com/martinac092,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433312_2104369676255620_4509264616219475968_n.jpg,30,1,0.068493151,438
https://www.instagram.com/lucapresci,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435518_1425093597540224_1833975791583494144_n.jpg,16,0,0.195121951,82
https://www.instagram.com/christianazar,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433856_1106854926013414_9163393046199402496_n.jpg,34,0,0.005955509,5709
https://www.instagram.com/brumonteiros,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435764_294911190915847_1742939505863688192_n.jpg,46,1,0.024121657,1907
https://www.instagram.com/regzi_,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433726_152584708663869_4924687571214139392_n.jpg,34,0,0.026254826,1295
https://www.instagram.com/saplum,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435960_1718061428496482_6028925136189521920_n.jpg,27,0,0.046632124,579
https://www.instagram.com/oualisalaheddine,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569222_117314532302918_3633575476678623232_n.jpg,27,0,0.09375,288
https://www.instagram.com/maharlika_ma,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436003_336128070181461_7535596704393854976_n.jpg,14,0,0.104477612,134
https://www.instagram.com/noraziahmohdnoor,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373791_711577112365525_1701887778951790592_n.jpg,10,0,0.055865922,179
https://www.instagram.com/anna.siouta,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568784_1970278239895498_3580725208316641280_n.jpg,15,2,0.062761506,239
https://www.instagram.com/gotogili,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435476_343764672715309_1264261389225033728_n.jpg,151,2,0.004969721,30384
https://www.instagram.com/gee_fotografi,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373605_482273165482150_1962765892102127616_n.jpg,23,0,0.184,125
https://www.instagram.com/stephan_1e,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479970_1480286012050494_6297981949403201536_n.jpg,28,2,0.150537634,186
https://www.instagram.com/waytowakeup,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480400_1954189618157180_3712229942914711552_n.jpg,4,0,0.363636364,11
https://www.instagram.com/sha3er14,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21435645_103659880352597_7421653287910244352_n.jpg,88,19,0.046958378,1874
https://www.instagram.com/wynnjae,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436194_859954480829792_3761554227810271232_n.jpg,16,0,0.019002375,842
https://www.instagram.com/salva.7772,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434233_1939772789627204_5691806560351682560_n.jpg,20,0,0.175438596,114
https://www.instagram.com/carmidefalco93,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436152_273287389855356_4628535325453451264_n.jpg,34,3,0.045454545,748
https://www.instagram.com/alinasterniola,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435423_112385929502585_219090477952008192_n.jpg,38,0,0.136690647,278
https://www.instagram.com/angelina_bela_,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373361_390019148067420_1481603102522998784_n.jpg,32,0,0.033542977,954
https://www.instagram.com/abovecascade,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435349_341562626291926_2618713544023080960_n.jpg,143,2,0.02043733,6997
https://www.instagram.com/mickyintour,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434185_707180946152554_1210292973372178432_n.jpg,50,1,0.057405281,871
https://www.instagram.com/sportshizzle,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21568671_1481091271958569_6851518146260500480_n.jpg,17,0,0.11409396,149
https://www.instagram.com/the_enano,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373677_655628697977473_571096196416798720_n.jpg,24,1,0.188976378,127
https://www.instagram.com/jejugranma,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480360_1931797930409755_4622353278376607744_n.jpg,43,0,0.055269923,778
https://www.instagram.com/cocotash,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433368_275276152967820_2759815258490011648_n.jpg,14,0,0.02745098,510
https://www.instagram.com/cristelnarca.ph,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434023_2368716646686890_4760558733187088384_n.jpg,38,3,0.089201878,426
https://www.instagram.com/nara9262,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479687_116511699051412_2532640939122360320_n.jpg,23,0,0.113300493,203
https://www.instagram.com/steffi_sa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433919_720678438140287_1607410502873382912_n.jpg,50,2,0.148367953,337
https://www.instagram.com/rio_asmada,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433921_677983399060467_1741813378323578880_n.jpg,37,2,0.09919571,373
https://www.instagram.com/northcelebes_id,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436009_168242713735045_2101842151531872256_n.jpg,25,2,0.367647059,68
https://www.instagram.com/jenni_dawn,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373587_1745616099072046_3323495321991905280_n.jpg,83,3,0.135399674,613
https://www.instagram.com/criuorio,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480559_154488795134553_1043180223996100608_n.jpg,29,0,0.176829268,164
https://www.instagram.com/serapkaykac,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436221_1669971259743402_6763191271939899392_n.jpg,127,0,0.016575307,7662
https://www.instagram.com/noorjabety,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480357_145220589405531_4856528579120332800_n.jpg,26,0,0.048964218,531
https://www.instagram.com/valepattz8,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436307_1455290001174318_4951125031951269888_n.jpg,46,0,0.069802731,659
https://www.instagram.com/jasosagx,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433305_114491475908742_3883778212391550976_n.jpg,77,1,0.043725156,1761
https://www.instagram.com/maickgalliano,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21433624_335077103583332_1817943391632097280_n.jpg,67,4,0.047484054,1411
https://www.instagram.com/noorjabety,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480049_1423292634391100_5761884213120860160_n.jpg,24,1,0.04519774,531
https://www.instagram.com/helenedaba,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436141_1890843991167482_915094712862375936_n.jpg,23,0,0.038655462,595
https://www.instagram.com/grac13_photography,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373817_334377590344455_6055972400678305792_n.jpg,14,0,0.254545455,55
https://www.instagram.com/donatellacofano,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435965_1107145092753942_3764768169017737216_n.jpg,26,1,0.072423398,359
https://www.instagram.com/bigbell78,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480007_269830936862126_2043541354922901504_n.jpg,45,2,0.185185185,243
https://www.instagram.com/dyta_arie,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433433_130498844245958_6570650559529877504_n.jpg,12,0,0.016925247,709
https://www.instagram.com/daniela_ivanovich,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433767_458404037878533_2350945057789444096_n.jpg,11,0,0.073333333,150
https://www.instagram.com/santana.karolina,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568512_364365170662370_1255577691201994752_n.jpg,32,1,0.082051282,390
https://www.instagram.com/iinami.ittoku,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434277_133171910638092_4371521110911483904_n.jpg,114,2,0.282878412,403
https://www.instagram.com/critmoney,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433973_1660024690674770_6188911542684090368_n.jpg,469,9,0.062367021,7520
https://www.instagram.com/e.r.i.c.a.l.i,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576503_146669359261360_2330991515905556480_n.jpg,39,0,0.302325581,129
https://www.instagram.com/delbinclyte,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435623_1181352375297584_3898888779217240064_n.jpg,196,4,0.073739654,2658
https://www.instagram.com/ladolcevitadisarahcasandra,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373666_122411348485992_6030744291062579200_n.jpg,13,0,0.059360731,219
